table,year,version,row,column,level,se,state
2,2015,Final,2002,CRP land,26.5,NA,VA
2,2015,Final,2002,Forest land,13475.9,102.34693877551,VA
2,2015,Final,2002,Other rural land,561,29.1836734693878,VA
2,2015,Final,2002,Pastureland,3030.9,94.6428571428571,VA
2,2015,Final,2002,Rangeland,0,NA,VA
2,2015,Final,2002,Total rural land,19960.6,55.3571428571429,VA
2,2015,Final,2007,Cropland,2790.7,92.9081632653061,VA
2,2015,Final,2007,CRP land,25.1,NA,VA
2,2015,Final,2007,Forest land,13350.6,96.1734693877551,VA
2,2015,Final,2007,Other rural land,622,30.8673469387755,VA
2,2015,Final,2007,Pastureland,2979.2,92.9591836734694,VA
2,2015,Final,2007,Rangeland,0,NA,VA
2,2015,Final,2007,Total rural land,19767.6,57.9081632653061,VA
2,2015,Final,2012,Cropland,2805,100.255102040816,VA
2,2015,Final,2012,CRP land,22.2,NA,VA
2,2015,Final,2012,Forest land,13284.3,103.520408163265,VA
2,2015,Final,2012,Other rural land,633.9,33.7244897959184,VA
2,2015,Final,2012,Pastureland,2915.6,96.6326530612245,VA
2,2015,Final,2012,Rangeland,0,NA,VA
2,2015,Final,2012,Total rural land,19661,60.0510204081633,VA
2,2015,Final,2015,Cropland,2829.4,88.8775510204082,VA
2,2015,Final,2015,CRP land,22.2,NA,VA
2,2015,Final,2015,Forest land,13255.4,104.336734693878,VA
2,2015,Final,2015,Other rural land,659.7,38.0612244897959,VA
2,2015,Final,2015,Pastureland,2843.5,93.8265306122449,VA
2,2015,Final,2015,Rangeland,0,NA,VA
2,2015,Final,2015,Total rural land,19610.2,60.9183673469388,VA
2,2015,Final,1982,Cropland,7636,200.714285714286,WA
2,2015,Final,1982,CRP land,NA,NA,WA
2,2015,Final,1982,Forest land,12840.5,199.591836734694,WA
2,2015,Final,1982,Other rural land,637.5,72.9591836734694,WA
2,2015,Final,1982,Pastureland,1308.6,71.4285714285714,WA
2,2015,Final,1982,Rangeland,6030.5,194.387755102041,WA
2,2015,Final,1982,Total rural land,28453.1,79.1326530612245,WA
2,2015,Final,1987,Cropland,7161.3,202.755102040816,WA
2,2015,Final,1987,CRP land,455.1,NA,WA
2,2015,Final,1987,Forest land,12764.4,196.785714285714,WA
2,2015,Final,1987,Other rural land,635.3,70.8163265306123,WA
2,2015,Final,1987,Pastureland,1335.5,85.1020408163265,WA
2,2015,Final,1987,Rangeland,5998.7,189.438775510204,WA
2,2015,Final,1987,Total rural land,28350.3,79.7448979591837,WA
2,2015,Final,1992,Cropland,6601.5,198.673469387755,WA
2,2015,Final,1992,CRP land,1014.9,NA,WA
2,2015,Final,1992,Forest land,12647.8,193.061224489796,WA
2,2015,Final,1992,Other rural land,640.9,69.2857142857143,WA
2,2015,Final,1992,Pastureland,1309.6,86.4285714285714,WA
2,2015,Final,1992,Rangeland,5906.4,185.408163265306,WA
2,2015,Final,1992,Total rural land,28121.1,86.3265306122449,WA
2,2015,Final,1997,Cropland,6535.7,199.285714285714,WA
2,2015,Final,1997,CRP land,1016.9,NA,WA
2,2015,Final,1997,Forest land,12555.4,193.010204081633,WA
2,2015,Final,1997,Other rural land,686.5,66.530612244898,WA
2,2015,Final,1997,Pastureland,1163.3,67.2959183673469,WA
2,2015,Final,1997,Rangeland,5908.2,188.418367346939,WA
2,2015,Final,1997,Total rural land,27866,94.4897959183673,WA
2,2015,Final,2002,Cropland,6311.4,206.071428571429,WA
2,2015,Final,2002,CRP land,1185.8,NA,WA
2,2015,Final,2002,Forest land,12426.8,195.102040816327,WA
2,2015,Final,2002,Other rural land,704.7,61.1734693877551,WA
2,2015,Final,2002,Pastureland,1047.6,60.4081632653061,WA
2,2015,Final,2002,Rangeland,5919.9,191.836734693878,WA
2,2015,Final,2002,Total rural land,27596.2,97.4489795918367,WA
2,2015,Final,2007,Cropland,5918.3,190.102040816327,WA
2,2015,Final,2007,CRP land,1427.9,NA,WA
2,2015,Final,2007,Forest land,12364.6,195.714285714286,WA
2,2015,Final,2007,Other rural land,734,63.7244897959184,WA
2,2015,Final,2007,Pastureland,1059.5,60.4081632653061,WA
2,2015,Final,2007,Rangeland,5967.6,201.734693877551,WA
2,2015,Final,2007,Total rural land,27471.9,97.5,WA
2,2015,Final,2012,Cropland,5921.8,190.408163265306,WA
2,2015,Final,2012,CRP land,1299.8,NA,WA
2,2015,Final,2012,Forest land,12331.5,196.173469387755,WA
2,2015,Final,2012,Other rural land,753.6,68.2142857142857,WA
2,2015,Final,2012,Pastureland,1135.9,67.9591836734694,WA
2,2015,Final,2012,Rangeland,5971.9,204.489795918367,WA
2,2015,Final,2012,Total rural land,27414.5,95.9183673469388,WA
2,2015,Final,2015,Cropland,6093.5,193.775510204082,WA
2,2015,Final,2015,CRP land,1109,NA,WA
2,2015,Final,2015,Forest land,12318.3,196.785714285714,WA
2,2015,Final,2015,Other rural land,767.3,69.234693877551,WA
2,2015,Final,2015,Pastureland,1138.7,71.0714285714286,WA
2,2015,Final,2015,Rangeland,5972,204.948979591837,WA
2,2015,Final,2015,Total rural land,27398.8,96.2244897959184,WA
2,2015,Final,1982,Cropland,1080.7,44.3877551020408,WV
2,2015,Final,1982,CRP land,NA,NA,WV
2,2015,Final,1982,Forest land,10370.5,82.6020408163265,WV
2,2015,Final,1982,Other rural land,242.7,20.2551020408163,WV
2,2015,Final,1982,Pastureland,1878,60.6632653061225,WV
2,2015,Final,1982,Rangeland,0,NA,WV
2,2015,Final,1982,Total rural land,13571.9,24.234693877551,WV
2,2015,Final,1987,Cropland,980.5,41.4285714285714,WV
2,2015,Final,1987,CRP land,0.6,NA,WV
2,2015,Final,1987,Forest land,10544.8,81.9387755102041,WV
2,2015,Final,1987,Other rural land,252.7,21.2755102040816,WV
2,2015,Final,1987,Pastureland,1735.7,58.6224489795918,WV
2,2015,Final,1987,Rangeland,0,NA,WV
2,2015,Final,1987,Total rural land,13514.3,25.2551020408163,WV
2,2015,Final,1992,Cropland,906.7,39.8979591836735,WV
2,2015,Final,1992,CRP land,0.6,NA,WV
2,2015,Final,1992,Forest land,10530.5,78.9285714285714,WV
2,2015,Final,1992,Other rural land,283,26.5816326530612,WV
2,2015,Final,1992,Pastureland,1612.8,57.2959183673469,WV
2,2015,Final,1992,Rangeland,0,NA,WV
2,2015,Final,1992,Total rural land,13333.6,27.7040816326531,WV
2,2015,Final,1997,Cropland,850.4,40.6122448979592,WV
2,2015,Final,1997,CRP land,0,NA,WV
2,2015,Final,1997,Forest land,10502.4,76.4285714285714,WV
2,2015,Final,1997,Other rural land,257.1,21.530612244898,WV
2,2015,Final,1997,Pastureland,1517.7,54.4387755102041,WV
2,2015,Final,1997,Rangeland,0,NA,WV
2,2015,Final,1997,Total rural land,13127.6,32.2448979591837,WV
2,2015,Final,2002,Cropland,789.3,46.5816326530612,WV
2,2015,Final,2002,CRP land,1,NA,WV
2,2015,Final,2002,Forest land,10450.2,65.4591836734694,WV
2,2015,Final,2002,Other rural land,254.5,32.6020408163265,WV
2,2015,Final,2002,Pastureland,1492.4,53.4183673469388,WV
2,2015,Final,2002,Rangeland,0,NA,WV
2,2015,Final,2002,Total rural land,12987.4,31.4285714285714,WV
2,2015,Final,2007,Cropland,725.6,52.2448979591837,WV
2,2015,Final,2007,CRP land,1,NA,WV
2,2015,Final,2007,Forest land,10463.2,61.3775510204082,WV
2,2015,Final,2007,Other rural land,277,37.8061224489796,WV
2,2015,Final,2007,Pastureland,1459.9,61.5816326530612,WV
2,2015,Final,2007,Rangeland,0,NA,WV
2,2015,Final,2007,Total rural land,12926.7,32.6530612244898,WV
2,2015,Final,2012,Cropland,655.7,51.3265306122449,WV
2,2015,Final,2012,CRP land,0,NA,WV
2,2015,Final,2012,Forest land,10491.4,67.7551020408163,WV
2,2015,Final,2012,Other rural land,300,37.7040816326531,WV
2,2015,Final,2012,Pastureland,1454.5,66.3775510204082,WV
2,2015,Final,2012,Rangeland,0,NA,WV
2,2015,Final,2012,Total rural land,12901.6,32.3979591836735,WV
2,2015,Final,2015,Cropland,644.9,48.9795918367347,WV
2,2015,Final,2015,CRP land,0,NA,WV
2,2015,Final,2015,Forest land,10513.6,71.734693877551,WV
2,2015,Final,2015,Other rural land,307.3,40.9183673469388,WV
2,2015,Final,2015,Pastureland,1431.5,73.5714285714286,WV
2,2015,Final,2015,Rangeland,0,NA,WV
2,2015,Final,2015,Total rural land,12897.3,32.7040816326531,WV
2,2015,Final,1982,Cropland,11477.1,145,WI
2,2015,Final,1982,CRP land,NA,NA,WI
2,2015,Final,1982,Forest land,14278.9,125.561224489796,WI
2,2015,Final,1982,Other rural land,1593.4,73.469387755102,WI
2,2015,Final,1982,Pastureland,3523.8,90.8673469387755,WI
2,2015,Final,1982,Rangeland,0,NA,WI
2,2015,Final,1982,Total rural land,30873.2,56.2244897959184,WI
2,2015,Final,1987,Cropland,11353.2,156.734693877551,WI
2,2015,Final,1987,CRP land,218.2,NA,WI
2,2015,Final,1987,Forest land,14367.5,128.061224489796,WI
2,2015,Final,1987,Other rural land,1621.6,73.1632653061225,WI
2,2015,Final,1987,Pastureland,3190.1,99.6428571428572,WI
2,2015,Final,1987,Rangeland,0,NA,WI
2,2015,Final,1987,Total rural land,30750.6,59.0816326530612,WI
2,2015,Final,1992,Cropland,10853.8,146.581632653061,WI
2,2015,Final,1992,CRP land,665.8,NA,WI
2,2015,Final,1992,Forest land,14383.7,127.295918367347,WI
2,2015,Final,1992,Other rural land,1626.1,71.4795918367347,WI
2,2015,Final,1992,Pastureland,3069.8,106.836734693878,WI
2,2015,Final,1992,Rangeland,0,NA,WI
2,2015,Final,1992,Total rural land,30599.2,61.1224489795918,WI
2,2015,Final,1997,Cropland,10606.1,154.69387755102,WI
2,2015,Final,1997,CRP land,661.9,NA,WI
2,2015,Final,1997,Forest land,14488.8,138.877551020408,WI
2,2015,Final,1997,Other rural land,1640.5,70.1530612244898,WI
2,2015,Final,1997,Pastureland,3021.8,109.642857142857,WI
2,2015,Final,1997,Rangeland,0,NA,WI
2,2015,Final,1997,Total rural land,30419.1,65.4081632653061,WI
2,2015,Final,2002,Cropland,10276.9,158.979591836735,WI
2,2015,Final,2002,CRP land,577,NA,WI
2,2015,Final,2002,Forest land,14610.5,139.081632653061,WI
2,2015,Final,2002,Other rural land,1712.6,74.8469387755102,WI
2,2015,Final,2002,Pastureland,3085.8,120.561224489796,WI
2,2015,Final,2002,Rangeland,0,NA,WI
2,2015,Final,2002,Total rural land,30262.8,73.5714285714286,WI
2,2015,Final,2007,Cropland,10127.6,153.673469387755,WI
2,2015,Final,2007,CRP land,524,NA,WI
2,2015,Final,2007,Forest land,14687.7,139.336734693878,WI
2,2015,Final,2007,Other rural land,1710.6,74.6938775510204,WI
2,2015,Final,2007,Pastureland,3074.7,121.122448979592,WI
2,2015,Final,2007,Rangeland,0,NA,WI
2,2015,Final,2007,Total rural land,30124.6,76.7857142857143,WI
2,2015,Final,2012,Cropland,10298.2,141.836734693878,WI
2,2015,Final,2012,CRP land,279.6,NA,WI
2,2015,Final,2012,Forest land,14717.2,144.234693877551,WI
2,2015,Final,2012,Other rural land,1715.1,75.4591836734694,WI
2,2015,Final,2012,Pastureland,3031.1,118.112244897959,WI
2,2015,Final,2012,Rangeland,0,NA,WI
2,2015,Final,2012,Total rural land,30041.2,77.3469387755102,WI
2,2015,Final,2015,Cropland,10338.4,146.938775510204,WI
2,2015,Final,2015,CRP land,165.1,NA,WI
2,2015,Final,2015,Forest land,14815.9,151.938775510204,WI
2,2015,Final,2015,Other rural land,1707.8,75.8673469387755,WI
2,2015,Final,2015,Pastureland,2985.9,122.755102040816,WI
2,2015,Final,2015,Rangeland,0,NA,WI
2,2015,Final,2015,Total rural land,30013.1,77.7551020408163,WI
2,2015,Final,1982,Cropland,2534.7,144.540816326531,WY
2,2015,Final,1982,CRP land,NA,NA,WY
2,2015,Final,1982,Forest land,1082.9,129.84693877551,WY
2,2015,Final,1982,Other rural land,387.3,172.244897959184,WY
2,2015,Final,1982,Pastureland,743.2,176.173469387755,WY
2,2015,Final,1982,Rangeland,27335.8,219.285714285714,WY
2,2015,Final,1982,Total rural land,32083.9,33.6734693877551,WY
2,2015,Final,1987,Cropland,2387.1,158.469387755102,WY
2,2015,Final,1987,CRP land,129.2,NA,WY
2,2015,Final,1987,Forest land,1086.5,128.469387755102,WY
2,2015,Final,1987,Other rural land,388.5,171.632653061224,WY
2,2015,Final,1987,Pastureland,832,178.775510204082,WY
2,2015,Final,1987,Rangeland,27217.4,229.132653061225,WY
2,2015,Final,1987,Total rural land,32040.7,35.7142857142857,WY
2,2015,Final,1992,Cropland,2217.4,161.632653061224,WY
2,2015,Final,1992,CRP land,251.5,NA,WY
2,2015,Final,1992,Forest land,1088.6,128.520408163265,WY
2,2015,Final,1992,Other rural land,426.4,166.479591836735,WY
2,2015,Final,1992,Pastureland,918.5,185.612244897959,WY
2,2015,Final,1992,Rangeland,27076.3,234.948979591837,WY
2,2015,Final,1992,Total rural land,31978.7,37.1938775510204,WY
2,2015,Final,1997,Cropland,2126.4,159.285714285714,WY
2,2015,Final,1997,CRP land,246.9,NA,WY
2,2015,Final,1997,Forest land,1086,125.204081632653,WY
2,2015,Final,1997,Other rural land,388.3,99.1836734693878,WY
2,2015,Final,1997,Pastureland,1065.1,211.938775510204,WY
2,2015,Final,1997,Rangeland,27031.4,230.051020408163,WY
2,2015,Final,1997,Total rural land,31944.1,38.9795918367347,WY
2,2015,Final,2002,Cropland,2191.1,153.571428571429,WY
2,2015,Final,2002,CRP land,282.7,NA,WY
2,2015,Final,2002,Forest land,1085.5,125.663265306122,WY
2,2015,Final,2002,Other rural land,374.9,94.3367346938776,WY
2,2015,Final,2002,Pastureland,818.5,175,WY
2,2015,Final,2002,Rangeland,27189.7,226.836734693878,WY
2,2015,Final,2002,Total rural land,31942.4,40.0510204081633,WY
2,2015,Final,2007,Cropland,2140.6,141.938775510204,WY
2,2015,Final,2007,CRP land,274.5,NA,WY
2,2015,Final,2007,Forest land,1088.8,120.408163265306,WY
2,2015,Final,2007,Other rural land,385.4,98.1122448979592,WY
2,2015,Final,2007,Pastureland,791.4,172.244897959184,WY
2,2015,Final,2007,Rangeland,27223.7,222.142857142857,WY
2,2015,Final,2007,Total rural land,31904.4,41.1734693877551,WY
2,2015,Final,2012,Cropland,2141.7,144.183673469388,WY
2,2015,Final,2012,CRP land,187.4,NA,WY
2,2015,Final,2012,Forest land,1082.2,115.867346938776,WY
2,2015,Final,2012,Other rural land,432.6,103.061224489796,WY
2,2015,Final,2012,Pastureland,880.9,173.265306122449,WY
2,2015,Final,2012,Rangeland,27159.8,219.84693877551,WY
2,2015,Final,2012,Total rural land,31884.6,42.3469387755102,WY
2,2015,Final,2015,Cropland,2157.3,144.489795918367,WY
2,2015,Final,2015,CRP land,175.9,NA,WY
2,2015,Final,2015,Forest land,1082.1,115.765306122449,WY
2,2015,Final,2015,Other rural land,445.9,107.65306122449,WY
2,2015,Final,2015,Pastureland,877.5,171.428571428571,WY
2,2015,Final,2015,Rangeland,27133.9,215.714285714286,WY
2,2015,Final,2015,Total rural land,31872.6,43.0612244897959,WY
3a,2012,Final,1982,CRP land,NA,NA,AL
3a,2012,Final,1982,Cultivated,5.51,0.163265306122449,AL
3a,2012,Final,1982,Non-Cultivated,0.49,0.13265306122449,AL
3a,2012,Final,1982,Pastureland,0.7,0.0408163265306122,AL
3a,2012,Final,1982,Total,5.19,0.158163265306122,AL
3a,2012,Final,1987,CRP land,3.75,0.801020408163265,AL
3a,2012,Final,1987,Cultivated,4.66,0.137755102040816,AL
3a,2012,Final,1987,Non-Cultivated,0.32,0.0357142857142857,AL
3a,2012,Final,1987,Pastureland,0.57,0.0408163265306122,AL
3a,2012,Final,1987,Total,4.31,0.127551020408163,AL
3a,2012,Final,1992,CRP land,0.78,0.122448979591837,AL
3a,2012,Final,1992,Cultivated,5.2,0.147959183673469,AL
3a,2012,Final,1992,Non-Cultivated,0.45,0.127551020408163,AL
3a,2012,Final,1992,Pastureland,0.53,0.0357142857142857,AL
3a,2012,Final,1992,Total,4.65,0.127551020408163,AL
3a,2012,Final,1997,CRP land,1.34,0.158163265306122,AL
3a,2012,Final,1997,Cultivated,5.01,0.137755102040816,AL
3a,2012,Final,1997,Non-Cultivated,0.41,0.122448979591837,AL
3a,2012,Final,1997,Pastureland,0.57,0.0306122448979592,AL
3a,2012,Final,1997,Total,4.45,0.11734693877551,AL
3a,2012,Final,2002,CRP land,1.4,0.63265306122449,AL
3a,2012,Final,2002,Cultivated,4.68,0.198979591836735,AL
3a,2012,Final,2002,Non-Cultivated,0.42,0.0816326530612245,AL
3a,2012,Final,2002,Pastureland,0.59,0.0306122448979592,AL
3a,2012,Final,2002,Total,3.8,0.183673469387755,AL
3a,2012,Final,2007,CRP land,0.72,0.158163265306122,AL
3a,2012,Final,2007,Cultivated,4.35,0.198979591836735,AL
3a,2012,Final,2007,Non-Cultivated,0.34,0.0561224489795918,AL
3a,2012,Final,2007,Pastureland,0.46,0.0255102040816327,AL
3a,2012,Final,2007,Total,3.34,0.158163265306122,AL
3a,2012,Final,2012,CRP land,0.84,0.158163265306122,AL
3a,2012,Final,2012,Cultivated,3.86,0.193877551020408,AL
3a,2012,Final,2012,Non-Cultivated,0.38,0.0459183673469388,AL
3a,2012,Final,2012,Pastureland,0.52,0.0306122448979592,AL
3a,2012,Final,2012,Total,2.99,0.168367346938776,AL
3a,2012,Final,1982,CRP land,NA,NA,AZ
3a,2012,Final,1982,Cultivated,0.55,0.0306122448979592,AZ
3a,2012,Final,1982,Non-Cultivated,0.36,0.0204081632653061,AZ
3a,2012,Final,1982,Pastureland,0.16,0.0459183673469388,AZ
3a,2012,Final,1982,Total,0.52,0.0255102040816327,AZ
3a,2012,Final,1987,CRP land,0,NA,AZ
3a,2012,Final,1987,Cultivated,0.59,0.0255102040816327,AZ
3a,2012,Final,1987,Non-Cultivated,0.36,0.0306122448979592,AZ
3a,2012,Final,1987,Pastureland,0.11,0.0153061224489796,AZ
3a,2012,Final,1987,Total,0.56,0.0153061224489796,AZ
3a,2012,Final,1992,CRP land,0,NA,AZ
3a,2012,Final,1992,Cultivated,0.62,0.0255102040816327,AZ
3a,2012,Final,1992,Non-Cultivated,0.25,0.0153061224489796,AZ
3a,2012,Final,1992,Pastureland,0.12,0.0204081632653061,AZ
3a,2012,Final,1992,Total,0.56,0.0204081632653061,AZ
3a,2012,Final,1997,CRP land,0,NA,AZ
3a,2012,Final,1997,Cultivated,0.67,0.0255102040816327,AZ
3a,2012,Final,1997,Non-Cultivated,0.24,0.0204081632653061,AZ
3a,2012,Final,1997,Pastureland,0.12,0.0204081632653061,AZ
3a,2012,Final,1997,Total,0.59,0.0255102040816327,AZ
3a,2012,Final,2002,CRP land,0,NA,AZ
3a,2012,Final,2002,Cultivated,0.74,0.0561224489795918,AZ
3a,2012,Final,2002,Non-Cultivated,0.18,0.0255102040816327,AZ
3a,2012,Final,2002,Pastureland,0.27,0.086734693877551,AZ
3a,2012,Final,2002,Total,0.64,0.0612244897959184,AZ
3a,2012,Final,2007,CRP land,0,NA,AZ
3a,2012,Final,2007,Cultivated,0.59,0.0459183673469388,AZ
3a,2012,Final,2007,Non-Cultivated,0.17,0.0204081632653061,AZ
3a,2012,Final,2007,Pastureland,0.31,0.0510204081632653,AZ
3a,2012,Final,2007,Total,0.51,0.0510204081632653,AZ
3a,2012,Final,2012,CRP land,0,NA,AZ
3a,2012,Final,2012,Cultivated,0.49,0.0459183673469388,AZ
3a,2012,Final,2012,Non-Cultivated,0.15,0.0153061224489796,AZ
3a,2012,Final,2012,Pastureland,0.25,0.0663265306122449,AZ
3a,2012,Final,2012,Total,0.43,0.0459183673469388,AZ
3a,2012,Final,1982,CRP land,NA,NA,AR
3a,2012,Final,1982,Cultivated,3.55,0.0663265306122449,AR
3a,2012,Final,1982,Non-Cultivated,0.84,0.219387755102041,AR
3a,2012,Final,1982,Pastureland,1.07,0.0510204081632653,AR
3a,2012,Final,1982,Total,3.46,0.0663265306122449,AR
3a,2012,Final,1987,CRP land,0.55,0.086734693877551,AR
3a,2012,Final,1987,Cultivated,3.51,0.076530612244898,AR
3a,2012,Final,1987,Non-Cultivated,0.85,0.137755102040816,AR
3a,2012,Final,1987,Pastureland,1.09,0.0510204081632653,AR
3a,2012,Final,1987,Total,3.42,0.076530612244898,AR
3a,2012,Final,1992,CRP land,0.52,0.147959183673469,AR
3a,2012,Final,1992,Cultivated,3.28,0.0510204081632653,AR
3a,2012,Final,1992,Non-Cultivated,0.76,0.188775510204082,AR
3a,2012,Final,1992,Pastureland,1.18,0.0510204081632653,AR
3a,2012,Final,1992,Total,3.19,0.0459183673469388,AR
3a,2012,Final,1997,CRP land,0.44,0.153061224489796,AR
3a,2012,Final,1997,Cultivated,3.22,0.0459183673469388,AR
3a,2012,Final,1997,Non-Cultivated,0.79,0.178571428571429,AR
3a,2012,Final,1997,Pastureland,1.09,0.0459183673469388,AR
3a,2012,Final,1997,Total,3.13,0.0459183673469388,AR
3a,2012,Final,2002,CRP land,0.52,0.204081632653061,AR
3a,2012,Final,2002,Cultivated,3.14,0.0663265306122449,AR
3a,2012,Final,2002,Non-Cultivated,0.68,0.352040816326531,AR
3a,2012,Final,2002,Pastureland,1.14,0.0561224489795918,AR
3a,2012,Final,2002,Total,3.05,0.0663265306122449,AR
3a,2012,Final,2007,CRP land,0.21,0.0357142857142857,AR
3a,2012,Final,2007,Cultivated,3.26,0.102040816326531,AR
3a,2012,Final,2007,Non-Cultivated,0.78,0.301020408163265,AR
3a,2012,Final,2007,Pastureland,1.24,0.076530612244898,AR
3a,2012,Final,2007,Total,3.17,0.0969387755102041,AR
3a,2012,Final,2012,CRP land,0.25,0.0714285714285714,AR
3a,2012,Final,2012,Cultivated,3.12,0.13265306122449,AR
3a,2012,Final,2012,Non-Cultivated,0.8,0.290816326530612,AR
3a,2012,Final,2012,Pastureland,1.43,0.11734693877551,AR
3a,2012,Final,2012,Total,3.02,0.122448979591837,AR
3a,2012,Final,1982,CRP land,NA,NA,CA
3a,2012,Final,1982,Cultivated,0.93,0.127551020408163,CA
3a,2012,Final,1982,Non-Cultivated,0.77,0.270408163265306,CA
3a,2012,Final,1982,Pastureland,0.22,0.112244897959184,CA
3a,2012,Final,1982,Total,0.88,0.112244897959184,CA
3a,2012,Final,1987,CRP land,5.64,5.23469387755102,CA
3a,2012,Final,1987,Cultivated,0.76,0.127551020408163,CA
3a,2012,Final,1987,Non-Cultivated,0.86,0.270408163265306,CA
3a,2012,Final,1987,Pastureland,0.19,0.107142857142857,CA
3a,2012,Final,1987,Total,0.79,0.11734693877551,CA
3a,2012,Final,1992,CRP land,0.37,1.03571428571429,CA
3a,2012,Final,1992,Cultivated,0.74,0.142857142857143,CA
3a,2012,Final,1992,Non-Cultivated,0.45,0.0561224489795918,CA
3a,2012,Final,1992,Pastureland,0.08,0.0204081632653061,CA
3a,2012,Final,1992,Total,0.64,0.0918367346938776,CA
3a,2012,Final,1997,CRP land,0.15,0.13265306122449,CA
3a,2012,Final,1997,Cultivated,0.48,0.0459183673469388,CA
3a,2012,Final,1997,Non-Cultivated,0.47,0.0561224489795918,CA
3a,2012,Final,1997,Pastureland,0.18,0.122448979591837,CA
3a,2012,Final,1997,Total,0.48,0.0306122448979592,CA
3a,2012,Final,2002,CRP land,0.14,0.285714285714286,CA
3a,2012,Final,2002,Cultivated,0.38,0.0408163265306122,CA
